RespondentID,newid,collectorid,location,date,nbr_relation,sense_commun,safe_violence,safe_covid,food_enough,food_access,food_variety,food_afford,food_worry,covid_info_satis,covid_brief_satis,maint_suite,maint_suite_txt,maint_common,maint_common_txt,maint_amenity,maint_amenity_txt,maint_exterior,maint_exterior_txt,maint_security,maint_security_txt,maint_landscape,maint_landscape_txt,maint_other,maint_other_txt,house_stable,house_stable_txt,apprch_bside,comm_email,comm_email_adj,comm_phone,comm_phone_adj,comm_note,comm_note_adj,comm_board,comm_board_adj,comm_mail,comm_mail_adj,comm_meet,comm_meet_adj,comm_news,comm_news_adj,comm_reg,comm_news_satisf,depm_admin,depm_oper,depm_account,depm_comdev,depm_res,depm_improve_txt,food_access_last_12,food_worry_last_12,food_health_last_12,food_few_last_12,food_skip_last_12,food_less_last_12,food_empty_last_12,food_hunger_last_12,food_day_last_12,hlth_phys,hlth_mental,hlth_happy,support_medication,support_clean,support_maintenance,support_personal,support_meal,support_grocery,support_na,support_other,support_other_txt,hlth_well,htlh_well_txt,home_dnurse,nome_wnurse,home_outreach,home_food,home_clean,home_none,home_na,home_other,home_other_txt,prgm_garden,prgm_bbq,prgm_party,prgm_fair,prgm_social,prgm_clinic,prgm_none,prgm_na,prgm_other,prgm_other_txt,event_forward,event_inclu,event_easy,event_nbr,event_conv,event_contr,event_connect,event_new,event_satis_yr,event_res_effort,impr_safe,impr_comm_nbr,impr_comm_bside,impr_social,impr_support,impr_none,impr_na,impr_other,impr_other_txt,time_nbr,time_nbr_txt,nbr_relation_better,nbr_relation_priv,nbr_relation_enough,nbr_relation_friend,nbr_relation_notime,nbr_relation_ufr,nbr_relation_not,nbr_relation_na,nbr_relation_other,nbr_relation_other_txt,chat_often,chat_mysuite,chat_nbrsuite,chat_common,chat_garden,chat_city,chat_na,chat_other,chat_other_txt,num_close_friends,ask_borrow,ask_sick,ask_away,ask_child,ask_event,ask_help,ask_none,ask_na,ask_other,ask_other_txt,unsafe_area,unsafe_area_yes,rlns_care,rlns_close,rlns_lonely,rlns_welcome,rlns_space,rlns_conflict,rlns_safe,rlns_safe_obj,age,gender,gender_other_desc,sex,sex_other_desc,household,household_num,num_child,lang_eng,lang_fr,lang_canto,lang_mando,lang_span,lang_rus,lang_viet,lang_hindi,lang_punj,lang_tag,lang_na,lang_other,lang_other_txt,ethn_white,ethn_chn,ethn_sa,ethn_blk,ethn_ph,ethn_la,ethn_sea,ethn_arab,ethn_wa,ethn_jp,ethn_kr,ethn_indig,ethn_na,ethn_other,ethn_other_txt,id_senior,id_ya,id_indig,id_dis,id_substance,id_addict,id_mentalhealth,id_flee_viol,id_vet,id_lgbtq,id_racialized,id_recent_Imm,id_homeless,id_na,rln_status,rln_status_other,rln_support,rln_support_other,work_paid,work_vol,walk_aid,walk_aid_cane,walk_aid_walk,walk_aid_crutch,walk_aid_wlchair,walk_aid_scooter,walk_aid_na,walk_aid_other,walk_aid_other_txt,educ_level,educ_level_other,imm_status,imm_year,bside_dur,bside_pre,bside_pre_other,bside_pre_muni,bside_pre_muni_other,surv_feedback,surv_who,surv_who_other,surv_hear,surv_hear_other
1.10005E+11,5293330,270167567,LIONS VIEW BLDG II,9/10/2020 0:40,1,2,2,2,1,1,2,1,1,2,2,1,Ask us to we can make decisions you do without us,1,Nice furniture and fixtures,1,Tenants not cleaning or organize the room after use!,1,People fulling their decks and patios with extra junk!,1,Security camera to see inappropriate people coming,1,Stop the leaf blowers,1,Tenants to put outside furniture back where it belongs,2,,2,1,1,2,1,2,1,2,1,1,1,1,1,3,0,2,2,2,4,4,4,4,respond with the truth and not give false reasons for requests or changes no threatening responses,1,2,2,2,2,2,2,2,2,4,3,3,,1,1,,,,,1,Laundry,,,,,1,,,,,1,Counselling,,,,1,,,,,1,Tele/Shaw meeting (5 yrs ago),,,,,,,,4,,,,,,,,1,,,,1,,2,,,,,1,,,,,2,,,1,,,,,,2,,,,,,,,,,,,,2,3,3,3,3,2,3,3,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,,,,,1,,1,,,1,,,,2,,1,,4,2,,1,,I find that there is no socializing I tried 2 yrs and did most of the work-Gave up,1,,2,
1.10005E+11,5293431,270167549,FLORENCE MANOR,9/10/2020 0:54,3,3,1,1,3,3,3,3,2,1,1,2,,2,,2,,2,,2,,2,,,,2,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,5,5,5,,4,1,1,1,1,1,1,1,1,4,4,4,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,1,1,1,1,1,1,,,,,1,,2,1,,,,,,,,,2,,,1,,1,,,,2,,,,,,,,1,,,1,,3,4,4,4,3,4,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , ,1, , , ,1, ,1,,2,,3,3,2,,,,,,,,,1,,1,,2,6,,1,,,1,,2,
1.10005E+11,5293456,270167549,FLORENCE MANOR,9/10/2020 0:58,2,2,2,2,1,1,1,1,1,1,1,1,My suite needs painting,1,We need to have framed picture in the hallways less institutional,,,2,,2,,2,,,,1,,2,1,1,2,1,,,,,1,1,1,1,,,2,1,,,,,,I have not tried to communicate with Brightside until a couple of weeks ago About in house security cameras because of an attempt to break in and received no reply,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,2,1,,,1,,,,1,We are in a small building fortunately we look out for each other building safety and cleanliness We can ask our neighbours to help if needed,2,,,1,,1,,,,3,1,1,1,,,1,,,,,1,,5,5,1,5,5,5,5,5,9,1,,1,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends,3,2,1,1,,,,,,,,7,,1,,4,2,,1,,Brightside did common area painting and new flooring when it had already been done within a 5 year period What a waste of money!There are several kitchens in the building that should be remodeled Perhaps some communications as to wants and needs,1,,2,
1.10005E+11,5293575,270167569,GLYNN MANOR,9/10/2020 1:14,2,2,2,3,1,1,1,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,2,It is a very safe place and quite,2,3,0,3,0,3,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,1,1,2,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,1,,,4,4,4,4,4,4,4,4,6,6,1,1,1,1,1,,,,,2,,1,,,,,,,,,,1,,,1,,1,,,,2,,,,,,,1,,,,1,,3,3,3,2,3,2,5,5,4,2,,1,,1,,1,1,,,,,,,,,,,1,3 more,,,,,,,,,,,,,,1,Middle east, , , , , , , , , , , , , ,1,1,,3,,2,3,2,,,,,,,,,6,,2,,2,8,,1,,,1,,2,
1.10005E+11,5293618,270167562,BRIDGEVIEW PLACE,9/10/2020 1:19,2,2,2,2,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,3,I have a part time job and part time student at VCC to get my diploma So I am really worry if my job be affected because of COVID how can I pay my rent and also for my education,1,1,1,4,0,4,0,1,1,4,0,,,,,1,1,5,4,4,,,I would like to practice in gardening if they have boxed and could offer them to us,2,2,2,1,1,1,2,1,2,3,3,3,,,,,,,,1,When I finish school and no more paying for education my situation will be very well,1,,,,,,,1,,,,,,,,,,1,,1,I am so busy with school and work so I do not have free time,,,,,,,,,,,1,1,1,1,1,,,,,1,,1,,,,,,,,,,1,,,1,,,,,,3,,,,,,,,,1,I sometimes ask for information which I do not know because they are older than me in the building,0,I have fears from elevator,4,4,3,4,4,0,5,5,5,1,,,,1,,1,,,,,,,,,,,,1,Kurdish and sometimes Arabic with some friends,,,,,,,,,,,,,,1,Kurdish, , , , , , , ,1, , , , , , ,3,,4,,2,3,2,,,,,,,,,3,,0,2015,3,2,,0,Burnaby,,1,,2,
1.10005E+11,5293693,270167562,BRIDGEVIEW PLACE,9/10/2020 1:30,2,2,2,3,1,1,1,1,1,1,1,,Do not quite understand the question,,,,,,,,,,,,,2,,1,2,1,,,2,1,,,2,1,2,1,2,1,2,2,5,5,5,5,5,,1,2,2,2,2,2,2,2,2,3,1,3,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,I water indoor plant,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,2,,1,,,,,,1,I know mostly as i moved in this bldg when it opened 26 yrs ago,,,,1,,,,1,On phone,4,1,,1,,,1,,,,,0,When laundry room window is open at night,3,4,,4,3,3,5,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-family,3,3,1,1,,,,,,,,6,,0,1968 from USA,4,2,,1,,,,,,
1.10005E+11,5293752,270167562,BRIDGEVIEW PLACE,9/10/2020 1:38,2,2,2,3,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,,1,3,0,,,,,,,,,,,,,1,1,5,5,5,5,5,Every things ok as is,1,2,2,2,2,2,2,2,2,4,2,2,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,6,1,,1,,1,,,,,1,,2,1,,1,,,,,,,1,,,1,,,,,,2,1,,1,,,,,,,,0,Sometimes lobby door is open by tenants,3,4,1,4,4,,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,4,,3,,3,3,2,,,,,,,,,3,,1,,4,1,,1,,,1,,2,
1.10005E+11,5293784,270167562,BRIDGEVIEW PLACE,9/10/2020 1:44,2,2,2,2,1,1,1,1,1,2,2,1,Better follow up from some staff,1,Lobby needs proper flooring tiles paint update it is very embarrassing bringing people in,1,Update,1,Paint the building clean,1,Front door sticks all the time,1,Courtyard needs an over haul proper grass cleaned up,1,I would like to see Brightside maintain better updates are needed on every floor we have been waiting for 6 yrs for lobby the cost vs revenue collected should not be a problem Carpet in lobby is ridiculous Tiles are needed,2,,3,1,1,3,0,4,0,3,0,3,0,1,1,3,0,1,1,2,2,4,2,3,Too much of excuses from office seems they want to get off phone immediately Fear correspondence language used getting a little better from previous years Covering up mistakes lying about it Follow up through updates promises yrs ago,1,2,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,N/A,1,,,,,,,1,,,,1,,,,,,,,1,Building improvement meeting (committee),3,3,3,3,3,3,3,3,3,3,,,,,,1,,,,1,,2,,1,,,,,,1,I know a lot through Xmas party,1,1,1,1,,,,1,Lobby,4,1,1,1,1,,1,,,,,0,Front door elevators go to every floor Access to all floors,4,4,1,3,4,3,4,4,6,1,,1,,0,,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,1,,3,,1,3,2,,,,,,,,,3,,1,,4,2,,1,,Brightside needs to follow through our commitments  is available to update building (lobby) hallways less excuses more action would be appreciated,1,,1,
1.10005E+11,5293904,270167562,BRIDGEVIEW PLACE,9/10/2020 2:00,2,2,2,2,1,1,1,1,1,2,1,1,Do you shampoo living bedroom carpets (require cleaning),,,,,,,,,,,,,1,,1,2,1,1,1,3,0,3,0,,,,,,,2,1,5,5,5,5,0,,2,2,2,2,2,2,2,2,2,3,3,2,1,,,1,1,,,,,1,,,1,,,,,,1,Health care workers (weekly),,,,,,,1,,,,,,,,,,,,3,3,1,,,,,,,,,1,,2,1,,1,1,,,,,,1,,,1,,,,,,2,,,,,,,1,,,,1,,3,5,2,,3,3,5,5,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,3,,2,,3,3,2,,,,,,,,,3,,1,,4,2,,1,,,1,,2,
1.10005E+11,5299417,270167554,LONDONDERRY,9/10/2020 11:33,2,2,2,1,1,1,1,1,1,1,1,1,waiting 1 year +,1,No ventilation in the corridor,3,,3,,1,harassing tenant should not be allowed to deprive people of sleep!,,more community garden instead noisy brimming a grase yed on sun,1,obsolete electrical system and non-conform to the contemporary building code,3,,3,1,1,2,1,4,0,5,0,3,0,2,1,4,0,3,3,5,1,1,1,0,Treat people equally,1,2,2,2,2,2,2,2,2,2,2,3,,,,1,,,,1,Approving sleep hours of 7-8 hrs The presence of disrespectful abusive tenants has to be taken in consideration they are masters of accelerating aging the real pandemic to watch,2,,,,,,,1,,,,,,,,,,1,,1,Do not know any of the locations,,,,,,,,,6,6,,,,,,,1,,,1,,2,,,,,1,,,,,3,,,1,,,,,,1,,,,,,,1,,,,,,1,1,3,1,3,1,1,1,8,1,,1,,2,,1,1,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,4,,3,3,2,,,,,,,,,6,,0,1993,2,1,,1,,I believe the doctors have to focus on the physical quality of the buildings as a major factor of health,1,,2,
1.10005E+11,5299809,270167554,LONDONDERRY,9/10/2020 12:03,2,2,2,2,1,1,1,1,1,2,2,2,,2,,2,,2,,2,,2,,,,2,,3,,,1,1,2,1,2,1,,,2,1,2,1,2,2,3,3,3,2,2,,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,3,,,,,,1,,,,1,,3,,,,,,,,,,2,,,,,,1,,,5,,,,,,,,1,,,1,,3,3,2,,3,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,1,,4,,3,3,2,,,,,,,,,7,,0,1965,4,2,,1,,,1,,1,
1.10005E+11,5299861,270167554,LONDONDERRY,9/10/2020 12:08,2,2,2,2,1,1,1,1,1,4,4,1,Modern controller for boiler-better water pressure,1,Everything Filthy carpet chairs walls-Vents air to hallways,1,sted bolted bile racks,1,Modern intercom (current one uses telephone land-lines),,,1,too loud,1,Cleaning of building more through and careful  Add a roof deck Nothing done to building for 25-30 yrs,4,Brightside staff reactively threaten tenants with eviction proceedings (their go-to move the allegations have an element misanthropy) they regularly remonstrate tenants for speaking their minds or opinions Very supercidious and pedantic,5,1,1,1,1,3,0,1,1,3,0,1,1,1,1,1,5,1,0,1,1,1,,1,2,2,2,2,2,2,2,2,6,6,6,,,,,,,,1,None of the above,0,What do they do now?,,,,,,1,,,,,,,,,,1,,1,Brightside accels at doing as little as possible Are good at publishing other places/People/Or help Do not call us call X Y Z,,,,,,,,,5,5,,,,,,1,,1,We do not even know who works ther They refuse to publish their names their experiences or education,1,,2,,,,,1,,,1,We are all humans We would all benefit by having meaningful interesting supportive relationships,5,,,,,,,,,5,,,,,,,1,,1,It is not achieved by survey or theory or rearranging the chaors Each individual has unique needs to improve quality of life,1,,3,1,1,1,1,1,1,1,10,0,,5,,2,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,, , , , , , , , , , , , , , ,5,,4,,5,4,2,,,,,,,,,6,,1,,3,2,,1,,"Brightside shows no empathy respect or understanding of tenants past year building is more like an ""Internment Camp"" than a home rules without relationships is resentment",1,,2,
1.10005E+11,5300892,270167562,BRIDGEVIEW PLACE,9/10/2020 13:27,3,2,2,3,1,1,1,1,1,1,1,1,Update or renew each as faucets painting and lighting and ventilation,1,Cleaner and more airy-No smell please,1,More efficient appliances,1,Handrails for uphill and downhill roads and not slippery,1,Make tenants responsible for their action,1,Beautify and identify our area for this building,1,"Would like to see a fence or railing surrounding our building We all know because of ethnicity we eat differently and because of that some food smell deliciously to themselves but to others really  deadly stinky perhaps point out to tenants that it is considerate to leave these stinky food in their own apartment and not in the lobby or walking around hallway for years I am of different ethnicity-But i make sure my food from my background-The smell stay in my apartment and ""not"" all area the building This is NOT bias but it is a fact We should be able to speak out",1,I follow rules and regulations according to the code of the management (Brightside),1,3,0,4,0,4,0,2,1,3,0,3,0,1,1,2,1,5,5,5,5,0,Home meeting or put up notice on that tenants are not doing things right-no need to be mean but also do not be afraid to point out actions or things that are not acceptable,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,,1,All of them in the future It is good idea to specify that tenant should have their fairly visits or call on them regularly at least once a week or every other weeks They are living on their own they are not dead!,1,,,,,,,1,,,,1,1,1,,1,,,,1,Not good at community garden therefore unable to participate but love gasileusa-Others some times,4,3,4,3,3,4,4,4,2,2,1,1,1,1,1,,,,,0,Not more time but a little more often,3,1,,,,,,,1,I think we are doing fine Sometimes time is often issue and also do not want to escate gossips that are only apply to ecstatic persons,2,,,1,1,,,1,Laundry room,4,,,1,,,1,,,,,1,,0,0,2,4,2,3,4,3,9,1,,1,,1,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,1,Pakistani,1, , , , , , , , , , , , , ,1,,2,,3,3,2,,,,,,,,,3,,0,1977,4,2,,1,,Too long but I guess it has to be done in detail,1,,2,
1.10005E+11,5301404,270167562,BRIDGEVIEW PLACE,9/10/2020 14:15,2,2,2,2,3,3,3,1,2,,2,1,Live-in caretaker (Bld has 72 suites),1,Tidiness Clock needs updating when times changes twice a year,2,,2,,2,,2,,2,,2,,,1,1,2,1,2,1,2,1,2,1,3,0,2,1,2,3,2,2,2,2,2,Be more accessible-caretaker on premises,1,2,2,2,2,2,2,2,2,3,1,3,1,1,1,,,1,,,,1,,,,,,,1,,1,No social worker,,,,,1,,,,,,3,4,4,3,4,4,3,4,3,2,,,,,,1,,,,1,,1,,,,,,,,,,2,,1,1,,,,,,2,1,1,,,,1,,,,,1,,3,4,2,4,3,2,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,4,,0,None,3,3,1,1,1,,,,,,,3,,0,1959,4,2,,1,,,1,,1,
1.10005E+11,5301711,270167562,BRIDGEVIEW PLACE,9/10/2020 14:36,2,2,2,2,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,,1,2,1,2,1,1,1,,,2,1,2,1,2,1,1,1,4,4,4,4,4,Everything is just fine,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,1,I am fine looking after myself No need to seek help still capable only 65,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,1,1,,,,,1,,2,1,,,,1,,,,,3,,,1,,,,,,2,,,,,,,1,,,,1,,3,2,2,3,4,3,5,5,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,2,,1,,4,2,,1,,No,1,,2,
1.10005E+11,5301896,270167562,BRIDGEVIEW PLACE,9/10/2020 14:52,2,0,2,0,1,1,1,1,1,1,1,1,Communication Notification of day when entering suite Timelines Unfinished workmanship,1,Follow-up New flooring in lobby paint lobby,3,,1,Lighting/follow-up motion sensor lighting at car wash area front of building,1,re-activate camera Working video in lobby and garbage room to monitor vandalism and misuse of building,2,,1,Reinstate live-in building manager Mon-Fri Builds camaraderie within community Spokespes\rson to management Brings feeling of safety Residents would be more respectful of bldg Puts residents at ease and comfort,1,Affordable housing for low-income seniors Location (transit and translink and library shopping clinic restaurant SR center rec center pharmacy and more) -feelings of community social connections -neighbour support -secure -feels like home,2,3,0,3,0,3,0,2,1,2,1,3,0,2,1,2,2,4,1,4,4,0,In operations field staff exempt are poor (property service co-ord specifically) Communication follow-up listen empathy be respectful do not bully or threaten respond to residents' concerns and fears(when residents are threatened they become fearful and afraid to speak-up or on the other hand they become resentful and angry),1,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,,1,Podiatrist hairdresser massage therapist,0,Nutritionist,,,,,,1,,,,1,,1,,1,,,,1,Earthquakes preparedness maintenance priority meeting annual mtg Brightside homes app mtg volunteered to be part of the focus group,4,4,4,4,4,4,4,4,2,2,,1,,,1,,,,,1,,2,,1,,,,,,,,1,1,1,1,1,1,,1,To an event social activity exercise (daily walk),3,1,1,1,,1,1,,,1,Remove posters from my door check my mail box check my voicemail on phone to call is I am feeling anxious,0,Unsafe and nervous: Addicts use needles at carwash area and hover outside front of building and leave paraphernalia Storage lockers room breaking-ins and vandalism Fire alarm evacuation people have entered building who do not live here after alarm turned off,4,4,2,4,2,3,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,1, ,1,1, ,1,1,1, , , ,3,,0,Children-friends-family,3,3,2,,,,,,,,,3,,1,,3,2,,0,White Rock BC,,1,,2,
1.10005E+11,5302173,270167562,BRIDGEVIEW PLACE,9/10/2020 15:19,2,1,2,2,1,3,3,3,1,2,2,1,Current system is subject to unreasonable delay,1,Replacement of flooring tiles in lobby,,,,,1,Key Fobs require power what happens with respect to building access/security if power fails?,,,1,Introduction of garden beds on 2nd and 3rd floors patios,2,,3,1,1,3,0,3,0,4,0,2,1,1,1,4,0,1,3,1,3,0,4,2,-Allow residents to move within the Brightside system Admin staff are sometimes arrogant and non-support they seem to forged they are dealing with the elderly who may need things explained to them like they are five years old I know they are busy but they need to be patient and listed!,2,2,1,1,2,2,2,2,2,4,4,3,,1,1,,,,,1,Include an email option for requests for in-suite maintenance Current system is not responsive to requests that may be urgent A regular mode late on Thursday may not be responded to until the following Thursday,,,,,,,,1,,,,1,,1,,,,,,,,4,4,4,4,4,3,2,3,3,2,,,,,,1,,,,1,,1,,,,,,,,,,1,,,1,,,,,,2,1,,1,,1,,,,,,0,Concrete stairwell from the 2nd floor garden to the alley,3,2,4,4,4,2,3,3,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , ,1, , , , , , , ,1,,3,,3,3,2,,,,,,,,,6,,1,,4,2,,1,,,1,,2,
1.10005E+11,5302332,270167562,BRIDGEVIEW PLACE,9/10/2020 15:35,2,2,2,2,1,1,1,1,1,2,2,3,,,,,,,,,,,,,,2,,,0,2,,,,,,,,,,,,,3,2,0,,,,,,1,2,2,2,2,2,2,2,2,3,2,2,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,6,6,1,,,,,,,,,2,,3,,,1,,,,,,,2,,,,,,1,,,3,1,1,1,,,,,,,,1,,,,,,,,,,9,2,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Greek,1, , , , , , , , , , , , , ,1,,,,3,3,2,,,,,,,,,7,,0,1987,4,8,,1,,,1,,2,
1.10005E+11,5333346,270167561,WALLACE WILSON,9/14/2020 21:49,,,,,2,2,2,2,2,1,,2,,2,,2,,2,,2,,2,,2,,,,,1,1,2,1,3,0,3,0,3,0,3,0,3,0,2,,5,5,5,5,5,,,2,2,2,1,1,2,2,1,2,4,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,1,,,,,,,,,,1,,2,1,,,,,,,,,5,,,,,,,,,2,,,,,,,1,,,,1,,3,4,1,4,4,,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , ,1, , , , , ,1, ,1,,3,,3,3,2,,,,,,,,,3,,1,,4,2,,0,Courtenay BC,Grateful for Brightside,1,,1,
1.10005E+11,5333405,270167558,MORELAND KENNEDY,9/14/2020 22:03,2,2,2,3,1,1,1,1,1,1,1,1,Painting the suites once in a while (some are not painted for 15-20 years),1,Ventilation on more often which is very important since we do not have kitchen fans in suits,1,Used books on the shelves unless bed bugs are the reason not to,1,Remote hand opener for disabled in and out of the building pretty urgent,1,More transparency who live in the building New tenants for example,1,Regular out of dry trees and branches on the property,1,1 Supplying our community garden regularly 2 Strictly forbid feeding birds side entrance to the garage is always dirty and birds coming on balconies make them dirty too,2,Mostly no problem in any season very rarely more or less,2,,,3,0,5,0,5,0,,,2,1,5,0,2,1,3,3,3,3,0,Supplying our community garden with quality soil regularly every year in spring will be very useful and welcoming,1,2,2,2,2,2,2,2,2,3,2,2,1,,,,,,,,,0,Remote hand opener for the main entrance inside and outside of the building will be very useful and needed,,,,,,1,,,,1,,,,,,,,1,Having coffee and playing cards with some neighbours once in a while Nice talk and laughs too,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,0,Sitting in the garden chatting having coffee with neighbours,3,,,1,1,,,,,,2,,,1,1,,,,,4,,,1,,,,,,,,0,Garage since it used to be broken in and cars damage,4,,2,4,3,3,3,3,9,1,,1,,0,Two my husband and I,1,,,,,,,,,,,,1,Serbian,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,2,,3,3,1,,,,,,,1,Sometimes walking pales,5,,0,2000,4,3,,1,,,1,,2,
1.10005E+11,5333541,270167558,MORELAND KENNEDY,9/14/2020 22:38,2,2,2,2,1,1,1,1,1,2,3,2,,2,,2,,2,,2,,2,,2,,3,,3,3,0,3,0,2,1,2,1,1,1,3,0,1,1,2,3,3,3,3,3,3,,2,2,3,2,2,2,2,2,2,3,2,3,,,,,,,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,1,,3,1,,,,,,,,,2,,,1,,,,,,5,,,,,,,1,,,,1,,4,3,1,4,3,3,3,4,7,2,,5,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,, , , , , , , , , , , , , ,1,1,,4,,4,4,2,,,,,,,,,3,,0,1985,3,2,,1,,,1,,2,
1.10005E+11,5333603,270167558,MORELAND KENNEDY,9/14/2020 23:02,,,1,,,,,,3,1,1,1,Water comes out around the sink in the kitchen,2,,2,,1,Automatic buttons to heavy doors,1,There should be set up cameras in floors and staircases and in the locker room,2,,2,,2,The location of the building is perfect and close to the routes and shoppings,2,1,1,2,1,3,0,4,0,3,0,1,1,3,0,2,1,5,3,5,5,1,There are a few people who need more care and should not be living alone! There are people who do break-ins into other apartments They ____ non-sense(?) _____ daily + as they want others attention creating problems to other neighbours Residents who do break-ins should be relocated to nursing homes! Or home-care facilities or home-care facilities The tenant from unit # has been stealing food from me including vandalizing my bank cards and spying on my emails He has also invaded two other tenants banking privacy – unit# and #” He is a hacker and spys on telephones,1,2,2,2,2,2,2,2,2,3,2,3,,1,,,,1,,1,Until now i can do everything alone,0,I need peace of mind!!,,,,,,1,,,,,,1,,,,,,,,5,5,4,4,4,4,3,4,2,2,,,1,,1,,,,,2,,3,,,,,,,,1,I usually speak to some neighbours in the building and have conversation,3,,,1,,1,,1,Outside,2,1,,1,,,,,,1,My close neighbour has physical issues,0,The locker room,3,3,2,0,3,1,3,3,8,1,,1,,1,,1,1,1,,,1,,,,,,,1,Portuguese,,,,,,1,,,,,,,,,, , , , , , , , , , , , , ,1,1,,,,3,3,2,,,,,,,,,3,,0,1988,4,2,,1,,Please note that the tenant from unit # who does constant leak-in into my suite has previously spelled paint on this paper and on the envelope,1,,2,
